T=62484	 X=4137	 Y=3158	 Z=1216
T=62484	 X=4176	 Y=3139	 Z=1237
T=62484	 X=4199	 Y=3126	 Z=1236
T=62484	 X=4211	 Y=3127	 Z=1194
T=62484	 X=4216	 Y=3135	 Z=1145
T=62484	 X=4217	 Y=3140	 Z=1101
T=62484	 X=4216	 Y=3143	 Z=1115
T=62484	 X=4213	 Y=3149	 Z=1117
T=62484	 X=4200	 Y=3146	 Z=1120
T=62484	 X=4207	 Y=3147	 Z=1138
T=62484	 X=4201	 Y=3146	 Z=1134
T=62484	 X=4191	 Y=3153	 Z=1121
T=62484	 X=4174	 Y=3144	 Z=1121
T=62484	 X=4179	 Y=3148	 Z=1139
T=62484	 X=4184	 Y=3136	 Z=1153
T=62484	 X=4187	 Y=3130	 Z=1149
T=62485	 X=4172	 Y=3128	 Z=1140
T=62485	 X=4166	 Y=3126	 Z=1140
T=62485	 X=4168	 Y=3125	 Z=1138
T=62485	 X=4174	 Y=3133	 Z=1109
T=62485	 X=4182	 Y=3132	 Z=1126
T=62485	 X=4180	 Y=3134	 Z=1149
T=62485	 X=4174	 Y=3136	 Z=1133
T=62485	 X=4180	 Y=3129	 Z=1126
T=62485	 X=4180	 Y=3131	 Z=1079
T=62485	 X=4176	 Y=3138	 Z=1056
T=62485	 X=4187	 Y=3148	 Z=1078
T=62485	 X=4186	 Y=3142	 Z=1083
T=62485	 X=4182	 Y=3148	 Z=1071
T=62485	 X=4184	 Y=3145	 Z=1102
T=62485	 X=4177	 Y=3164	 Z=1088
T=62485	 X=4164	 Y=3164	 Z=1088
T=62486	 X=4169	 Y=3162	 Z=1099
T=62486	 X=4172	 Y=3170	 Z=1125
T=62486	 X=4170	 Y=3180	 Z=1132
T=62486	 X=4171	 Y=3167	 Z=1120
T=62486	 X=4123	 Y=3203	 Z=1140
T=62486	 X=4128	 Y=3184	 Z=1122
T=62486	 X=4132	 Y=3174	 Z=1105
T=62486	 X=4133	 Y=3163	 Z=1108
T=62486	 X=4139	 Y=3157	 Z=1130
T=62486	 X=4148	 Y=3148	 Z=1140
T=62486	 X=4156	 Y=3144	 Z=1119
T=62486	 X=4165	 Y=3150	 Z=1127
T=62486	 X=4156	 Y=3148	 Z=1097
T=62486	 X=4166	 Y=3152	 Z=1108
T=62486	 X=4173	 Y=3154	 Z=1128
T=62487	 X=4165	 Y=3153	 Z=1127
T=62487	 X=4160	 Y=3160	 Z=1068
T=62487	 X=4151	 Y=3161	 Z=1076
T=62487	 X=4156	 Y=3159	 Z=1097
T=62487	 X=4166	 Y=3161	 Z=1116
T=62487	 X=4155	 Y=3153	 Z=1118
T=62487	 X=4156	 Y=3160	 Z=1137
T=62487	 X=4169	 Y=3164	 Z=1121
T=62487	 X=4161	 Y=3162	 Z=1129
T=62487	 X=4162	 Y=3161	 Z=1090
T=62487	 X=4170	 Y=3169	 Z=1118
T=62487	 X=4165	 Y=3169	 Z=1112
T=62487	 X=4165	 Y=3166	 Z=1108
T=62487	 X=4160	 Y=3164	 Z=1137
T=62487	 X=4141	 Y=3167	 Z=1135
T=62487	 X=4152	 Y=3164	 Z=1131
T=62488	 X=4165	 Y=3165	 Z=1140
T=62488	 X=4171	 Y=3169	 Z=1141
T=62488	 X=4166	 Y=3166	 Z=1104
T=62488	 X=4138	 Y=3155	 Z=1077
T=62488	 X=4156	 Y=3157	 Z=1115
T=62488	 X=4158	 Y=3154	 Z=1129
T=62488	 X=4164	 Y=3161	 Z=1165
T=62488	 X=4160	 Y=3168	 Z=1116
T=62488	 X=4149	 Y=3172	 Z=1106
T=62488	 X=4152	 Y=3162	 Z=1136
T=62488	 X=4156	 Y=3168	 Z=1146
T=62488	 X=4166	 Y=3180	 Z=1125
T=62488	 X=4194	 Y=3186	 Z=1206
T=62488	 X=4182	 Y=3175	 Z=1169
T=62488	 X=4175	 Y=3168	 Z=1188
T=62488	 X=4157	 Y=3155	 Z=1155
T=62489	 X=4156	 Y=3151	 Z=1172
T=62489	 X=4158	 Y=3155	 Z=1170
T=62489	 X=4154	 Y=3147	 Z=1137
T=62489	 X=4151	 Y=3147	 Z=1145
T=62489	 X=4159	 Y=3149	 Z=1135
T=62489	 X=4154	 Y=3150	 Z=1128
T=62489	 X=4143	 Y=3155	 Z=1116
T=62489	 X=4147	 Y=3159	 Z=1166
T=62489	 X=4142	 Y=3165	 Z=1164
T=62489	 X=4139	 Y=3167	 Z=1159
T=62489	 X=4136	 Y=3166	 Z=1148
T=62489	 X=4145	 Y=3166	 Z=1158
T=62489	 X=4152	 Y=3164	 Z=1153
T=62489	 X=4146	 Y=3172	 Z=1115
T=62489	 X=4149	 Y=3176	 Z=1125
T=62490	 X=4163	 Y=3163	 Z=1156
T=62490	 X=4156	 Y=3155	 Z=1160
T=62490	 X=4155	 Y=3156	 Z=1146
T=62490	 X=4163	 Y=3153	 Z=1160
T=62490	 X=4172	 Y=3114	 Z=1088
T=62490	 X=4164	 Y=3120	 Z=1121
T=62490	 X=4165	 Y=3126	 Z=1119
T=62490	 X=4168	 Y=3134	 Z=1125
T=62490	 X=4186	 Y=3102	 Z=1056
T=62490	 X=4140	 Y=3156	 Z=1129
T=62490	 X=4156	 Y=3163	 Z=1163
T=62490	 X=4157	 Y=3173	 Z=1166
T=62490	 X=4157	 Y=3169	 Z=1166
T=62490	 X=4151	 Y=3168	 Z=1140
T=62490	 X=4158	 Y=3165	 Z=1149
T=62490	 X=4169	 Y=3126	 Z=1076
T=62491	 X=4177	 Y=3140	 Z=1114
T=62491	 X=4172	 Y=3144	 Z=1129
